Series	State	Date	Jobs
SMS42000003000000001	PA	2008-08-01	643.1
SMS42000003000000001	PA	2008-09-01	639.7
SMS42000003000000001	PA	2008-10-01	635.1
SMS42000003000000001	PA	2008-11-01	629.5
SMS42000003000000001	PA	2008-12-01	623.4
SMS42000003000000001	PA	2009-01-01	611.9
SMS42000003000000001	PA	2009-02-01	601.6
SMS42000003000000001	PA	2009-03-01	590.5
SMS42000003000000001	PA	2009-04-01	582.0
SMS42000003000000001	PA	2009-05-01	574.3
SMS42000003000000001	PA	2009-06-01	567.8
SMS42000003000000001	PA	2009-07-01	562.7
SMS42000003000000001	PA	2009-08-01	560.7
SMS42000003000000001	PA	2009-09-01	560.4
SMS42000003000000001	PA	2009-10-01	559.9
SMS42000003000000001	PA	2009-11-01	559.3
SMS42000003000000001	PA	2009-12-01	558.2
SMS42000003000000001	PA	2010-01-01	557.2
SMS42000003000000001	PA	2010-02-01	557.6
SMS42000003000000001	PA	2010-03-01	558.4
SMS42000003000000001	PA	2010-04-01	560.1
SMS42000003000000001	PA	2010-05-01	560.9
SMS42000003000000001	PA	2010-06-01	560.6
SMS42000003000000001	PA	2010-07-01	560.9
SMS42000003000000001	PA	2010-08-01	560.5
SMS42000003000000001	PA	2010-09-01	560.6
SMS42000003000000001	PA	2010-10-01	560.9
SMS42000003000000001	PA	2010-11-01	561.1
SMS42000003000000001	PA	2010-12-01	561.5
SMS42000003000000001	PA	2011-01-01	561.8
SMS42000003000000001	PA	2011-02-01	562.7
SMS42000003000000001	PA	2011-03-01	563.4
SMS42000003000000001	PA	2011-04-01	564.9
SMS42000003000000001	PA	2011-05-01	565.6
SMS42000003000000001	PA	2011-06-01	565.1
SMS42000003000000001	PA	2011-07-01	566.9
SMS42000003000000001	PA	2011-08-01	566.4
SMS42000003000000001	PA	2011-09-01	566.1
SMS42000003000000001	PA	2011-10-01	565.8
SMS42000003000000001	PA	2011-11-01	565.9
SMS42000003000000001	PA	2011-12-01	566.7
SMS42000003000000001	PA	2012-01-01	567.7
SMS42000003000000001	PA	2012-02-01	568.1
SMS42000003000000001	PA	2012-03-01	568.6
SMS42000003000000001	PA	2012-04-01	568.4
SMS42000003000000001	PA	2012-05-01	568.0
SMS42000003000000001	PA	2012-06-01	568.3
SMS42000003000000001	PA	2012-07-01	568.4
SMS42000003000000001	PA	2012-08-01	568.4
SMS42000003000000001	PA	2012-09-01	567.2
SMS42000003000000001	PA	2012-10-01	565.9
SMS42000003000000001	PA	2012-11-01	564.6
SMS42000003000000001	PA	2012-12-01	564.6
SMS42000003000000001	PA	2013-01-01	564.9
SMS42000003000000001	PA	2013-02-01	564.9
SMS42000003000000001	PA	2013-03-01	564.4
SMS42000003000000001	PA	2013-04-01	564.5
SMS42000003000000001	PA	2013-05-01	563.9
SMS42000003000000001	PA	2013-06-01	564.3
SMS42000003000000001	PA	2013-07-01	564.1
SMS42000003000000001	PA	2013-08-01	564.2
SMS42000003000000001	PA	2013-09-01	564.6
SMS42000003000000001	PA	2013-10-01	565.2
SMS42000003000000001	PA	2013-11-01	565.4
SMS42000003000000001	PA	2013-12-01	565.4
SMS42000003000000001	PA	2014-01-01	565.8
SMS42000003000000001	PA	2014-02-01	566.1
SMS42000003000000001	PA	2014-03-01	566.7
SMS42000003000000001	PA	2014-04-01	566.3
SMS42000003000000001	PA	2014-05-01	566.8
SMS42000003000000001	PA	2014-06-01	567.0
SMS42000003000000001	PA	2014-07-01	567.8
SMS42000003000000001	PA	2014-08-01	569.0
SMS42000003000000001	PA	2014-09-01	567.8
SMS42000003000000001	PA	2014-10-01	568.7
SMS42000003000000001	PA	2014-11-01	569.6
SMS42000003000000001	PA	2014-12-01	570.4
SMS42000003000000001	PA	2015-01-01	570.2
SMS42000003000000001	PA	2015-02-01	570.9
SMS42000003000000001	PA	2015-03-01	569.6
SMS42000003000000001	PA	2015-04-01	569.4
SMS42000003000000001	PA	2015-05-01	569.9
SMS42000003000000001	PA	2015-06-01	568.5
SMS42000003000000001	PA	2015-07-01	568.2
SMS42000003000000001	PA	2015-08-01	567.4
SMS42000003000000001	PA	2015-09-01	567.1
SMS42000003000000001	PA	2015-10-01	565.3
SMS42000003000000001	PA	2015-11-01	565.9
SMS42000003000000001	PA	2015-12-01	566.4
SMS42000003000000001	PA	2016-01-01	567.6
SMS42000003000000001	PA	2016-02-01	565.4
SMS05000003000000001	AR	1990-01-01	218.4
SMS05000003000000001	AR	1990-02-01	218.9
SMS05000003000000001	AR	1990-03-01	217.9
SMS05000003000000001	AR	1990-04-01	218.9
SMS05000003000000001	AR	1990-05-01	218.9
SMS05000003000000001	AR	1990-06-01	219.7
SMS05000003000000001	AR	1990-07-01	220.0
SMS05000003000000001	AR	1990-08-01	220.3
SMS05000003000000001	AR	1990-09-01	221.2
SMS05000003000000001	AR	1990-10-01	220.0
SMS05000003000000001	AR	1990-11-01	219.3
SMS05000003000000001	AR	1990-12-01	218.9
SMS05000003000000001	AR	1991-01-01	217.8
SMS05000003000000001	AR	1991-02-01	217.5
SMS05000003000000001	AR	1991-03-01	217.5
SMS05000003000000001	AR	1991-04-01	217.4
SMS05000003000000001	AR	1991-05-01	217.4
SMS05000003000000001	AR	1991-06-01	217.8
SMS05000003000000001	AR	1991-07-01	218.4
SMS05000003000000001	AR	1991-08-01	221.1
SMS05000003000000001	AR	1991-09-01	221.0
SMS05000003000000001	AR	1991-10-01	221.3
SMS05000003000000001	AR	1991-11-01	221.2
SMS05000003000000001	AR	1991-12-01	221.2
SMS05000003000000001	AR	1992-01-01	222.2
SMS05000003000000001	AR	1992-02-01	221.7
SMS05000003000000001	AR	1992-03-01	222.4
SMS05000003000000001	AR	1992-04-01	222.8
SMS05000003000000001	AR	1992-05-01	223.2
SMS05000003000000001	AR	1992-06-01	224.0
SMS05000003000000001	AR	1992-07-01	224.2
SMS05000003000000001	AR	1992-08-01	224.0
SMS05000003000000001	AR	1992-09-01	223.8
SMS05000003000000001	AR	1992-10-01	224.2
SMS05000003000000001	AR	1992-11-01	225.3
SMS05000003000000001	AR	1992-12-01	226.0
SMS05000003000000001	AR	1993-01-01	226.9
SMS05000003000000001	AR	1993-02-01	228.6
SMS05000003000000001	AR	1993-03-01	229.6
SMS05000003000000001	AR	1993-04-01	230.2
SMS05000003000000001	AR	1993-05-01	230.3
SMS05000003000000001	AR	1993-06-01	229.5
SMS05000003000000001	AR	1993-07-01	230.0
SMS05000003000000001	AR	1993-08-01	230.7
SMS05000003000000001	AR	1993-09-01	231.3
SMS05000003000000001	AR	1993-10-01	232.6
SMS05000003000000001	AR	1993-11-01	233.5
SMS05000003000000001	AR	1993-12-01	234.8
SMS05000003000000001	AR	1994-01-01	234.7
SMS05000003000000001	AR	1994-02-01	234.4
SMS05000003000000001	AR	1994-03-01	234.7
SMS05000003000000001	AR	1994-04-01	237.6
SMS05000003000000001	AR	1994-05-01	239.4
SMS05000003000000001	AR	1994-06-01	239.9
SMS05000003000000001	AR	1994-07-01	242.0
SMS05000003000000001	AR	1994-08-01	242.2
SMS05000003000000001	AR	1994-09-01	244.1
SMS05000003000000001	AR	1994-10-01	244.4
SMS05000003000000001	AR	1994-11-01	244.7
SMS05000003000000001	AR	1994-12-01	245.6
SMS05000003000000001	AR	1995-01-01	246.5
SMS05000003000000001	AR	1995-02-01	247.3
SMS05000003000000001	AR	1995-03-01	246.9
SMS05000003000000001	AR	1995-04-01	246.6
SMS05000003000000001	AR	1995-05-01	245.7
SMS05000003000000001	AR	1995-06-01	246.0
SMS05000003000000001	AR	1995-07-01	245.1
SMS05000003000000001	AR	1995-08-01	246.2
SMS05000003000000001	AR	1995-09-01	246.3
SMS05000003000000001	AR	1995-10-01	245.4
SMS05000003000000001	AR	1995-11-01	245.6
SMS05000003000000001	AR	1995-12-01	244.8
SMS05000003000000001	AR	1996-01-01	243.5
SMS05000003000000001	AR	1996-02-01	241.9
SMS05000003000000001	AR	1996-03-01	242.0
SMS05000003000000001	AR	1996-04-01	241.1
SMS05000003000000001	AR	1996-05-01	239.8
SMS05000003000000001	AR	1996-06-01	240.0
SMS05000003000000001	AR	1996-07-01	239.9
SMS05000003000000001	AR	1996-08-01	240.3
SMS05000003000000001	AR	1996-09-01	239.8
SMS05000003000000001	AR	1996-10-01	240.5
SMS05000003000000001	AR	1996-11-01	240.5
SMS05000003000000001	AR	1996-12-01	239.4
SMS05000003000000001	AR	1997-01-01	239.3
SMS05000003000000001	AR	1997-02-01	240.1
SMS05000003000000001	AR	1997-03-01	240.0
SMS05000003000000001	AR	1997-04-01	240.8
SMS05000003000000001	AR	1997-05-01	241.4
SMS05000003000000001	AR	1997-06-01	241.1
SMS05000003000000001	AR	1997-07-01	240.8
SMS05000003000000001	AR	1997-08-01	240.7
SMS05000003000000001	AR	1997-09-01	240.7
SMS05000003000000001	AR	1997-10-01	241.0
SMS05000003000000001	AR	1997-11-01	241.2
SMS05000003000000001	AR	1997-12-01	241.6
SMS05000003000000001	AR	1998-01-01	241.5
SMS05000003000000001	AR	1998-02-01	242.4
SMS05000003000000001	AR	1998-03-01	242.3
SMS05000003000000001	AR	1998-04-01	241.9
SMS05000003000000001	AR	1998-05-01	242.0
SMS05000003000000001	AR	1998-06-01	242.3
SMS05000003000000001	AR	1998-07-01	241.9
SMS05000003000000001	AR	1998-08-01	241.7
SMS05000003000000001	AR	1998-09-01	241.5
SMS05000003000000001	AR	1998-10-01	240.7
SMS05000003000000001	AR	1998-11-01	240.5
SMS05000003000000001	AR	1998-12-01	240.3
SMS05000003000000001	AR	1999-01-01	240.6
SMS05000003000000001	AR	1999-02-01	240.7
SMS05000003000000001	AR	1999-03-01	240.1
SMS05000003000000001	AR	1999-04-01	240.7
SMS05000003000000001	AR	1999-05-01	240.6
SMS05000003000000001	AR	1999-06-01	240.3
SMS05000003000000001	AR	1999-07-01	240.8
SMS05000003000000001	AR	1999-08-01	240.6
SMS05000003000000001	AR	1999-09-01	240.8
SMS05000003000000001	AR	1999-10-01	240.9
SMS05000003000000001	AR	1999-11-01	241.0
SMS05000003000000001	AR	1999-12-01	241.4
SMS05000003000000001	AR	2000-01-01	241.4
SMS05000003000000001	AR	2000-02-01	241.7
SMS05000003000000001	AR	2000-03-01	242.0
SMS05000003000000001	AR	2000-04-01	241.7
SMS05000003000000001	AR	2000-05-01	241.3
SMS05000003000000001	AR	2000-06-01	241.0
SMS05000003000000001	AR	2000-07-01	241.1
SMS05000003000000001	AR	2000-08-01	240.1
SMS05000003000000001	AR	2000-09-01	239.1
SMS05000003000000001	AR	2000-10-01	239.0
SMS05000003000000001	AR	2000-11-01	239.0
SMS05000003000000001	AR	2000-12-01	237.4
SMS05000003000000001	AR	2001-01-01	236.0
SMS05000003000000001	AR	2001-02-01	233.6
SMS05000003000000001	AR	2001-03-01	232.3
SMS05000003000000001	AR	2001-04-01	230.9
SMS05000003000000001	AR	2001-05-01	228.7
SMS05000003000000001	AR	2001-06-01	227.3
SMS05000003000000001	AR	2001-07-01	225.4
SMS05000003000000001	AR	2001-08-01	225.1
SMS05000003000000001	AR	2001-09-01	223.4
SMS05000003000000001	AR	2001-10-01	222.0
SMS05000003000000001	AR	2001-11-01	219.8
SMS05000003000000001	AR	2001-12-01	218.1
SMS05000003000000001	AR	2002-01-01	216.4
SMS05000003000000001	AR	2002-02-01	216.4
SMS05000003000000001	AR	2002-03-01	215.2
SMS05000003000000001	AR	2002-04-01	215.0
SMS05000003000000001	AR	2002-05-01	215.0
SMS05000003000000001	AR	2002-06-01	214.5
SMS05000003000000001	AR	2002-07-01	213.7
SMS05000003000000001	AR	2002-08-01	212.5
SMS05000003000000001	AR	2002-09-01	212.7
SMS05000003000000001	AR	2002-10-01	211.8
SMS05000003000000001	AR	2002-11-01	211.3
SMS05000003000000001	AR	2002-12-01	210.4
SMS05000003000000001	AR	2003-01-01	210.3
SMS05000003000000001	AR	2003-02-01	209.2
SMS05000003000000001	AR	2003-03-01	208.2
SMS05000003000000001	AR	2003-04-01	206.9
SMS05000003000000001	AR	2003-05-01	206.0
SMS05000003000000001	AR	2003-06-01	204.8
SMS05000003000000001	AR	2003-07-01	204.5
SMS05000003000000001	AR	2003-08-01	204.3
SMS05000003000000001	AR	2003-09-01	204.4
SMS05000003000000001	AR	2003-10-01	205.0
SMS05000003000000001	AR	2003-11-01	203.9
SMS05000003000000001	AR	2003-12-01	203.9
SMS05000003000000001	AR	2004-01-01	203.8
SMS05000003000000001	AR	2004-02-01	203.9
SMS05000003000000001	AR	2004-03-01	203.5
SMS05000003000000001	AR	2004-04-01	204.6
SMS05000003000000001	AR	2004-05-01	204.6
SMS05000003000000001	AR	2004-06-01	204.1
SMS05000003000000001	AR	2004-07-01	204.0
SMS05000003000000001	AR	2004-08-01	203.8
SMS05000003000000001	AR	2004-09-01	203.4
SMS05000003000000001	AR	2004-10-01	203.2
SMS05000003000000001	AR	2004-11-01	203.3
SMS05000003000000001	AR	2004-12-01	203.0
SMS05000003000000001	AR	2005-01-01	202.6
SMS05000003000000001	AR	2005-02-01	202.5
SMS05000003000000001	AR	2005-03-01	202.5
SMS05000003000000001	AR	2005-04-01	201.7
SMS05000003000000001	AR	2005-05-01	201.9
SMS05000003000000001	AR	2005-06-01	201.7
SMS05000003000000001	AR	2005-07-01	201.3
SMS05000003000000001	AR	2005-08-01	201.0
SMS05000003000000001	AR	2005-09-01	201.7
SMS05000003000000001	AR	2005-10-01	201.9
SMS05000003000000001	AR	2005-11-01	202.6
SMS05000003000000001	AR	2005-12-01	202.4
SMS05000003000000001	AR	2006-01-01	202.6
SMS05000003000000001	AR	2006-02-01	202.7
SMS05000003000000001	AR	2006-03-01	202.2
SMS05000003000000001	AR	2006-04-01	202.1
SMS05000003000000001	AR	2006-05-01	201.1
SMS05000003000000001	AR	2006-06-01	201.5
SMS05000003000000001	AR	2006-07-01	200.7
SMS05000003000000001	AR	2006-08-01	200.2
SMS05000003000000001	AR	2006-09-01	197.9
SMS05000003000000001	AR	2006-10-01	196.9
SMS05000003000000001	AR	2006-11-01	195.1
SMS05000003000000001	AR	2006-12-01	194.8
SMS05000003000000001	AR	2007-01-01	194.5
SMS05000003000000001	AR	2007-02-01	193.6
SMS05000003000000001	AR	2007-03-01	192.9
SMS05000003000000001	AR	2007-04-01	192.3
SMS05000003000000001	AR	2007-05-01	191.5
SMS05000003000000001	AR	2007-06-01	190.3
SMS05000003000000001	AR	2007-07-01	190.4
SMS05000003000000001	AR	2007-08-01	189.2
SMS05000003000000001	AR	2007-09-01	188.3
SMS05000003000000001	AR	2007-10-01	188.6
SMS05000003000000001	AR	2007-11-01	188.1
SMS05000003000000001	AR	2007-12-01	188.1
SMS05000003000000001	AR	2008-01-01	186.9
SMS05000003000000001	AR	2008-02-01	186.8
SMS05000003000000001	AR	2008-03-01	186.5
SMS05000003000000001	AR	2008-04-01	185.7
SMS05000003000000001	AR	2008-05-01	185.2
SMS05000003000000001	AR	2008-06-01	184.6
SMS05000003000000001	AR	2008-07-01	184.0
SMS05000003000000001	AR	2008-08-01	183.2
SMS05000003000000001	AR	2008-09-01	182.8
SMS05000003000000001	AR	2008-10-01	181.0
SMS05000003000000001	AR	2008-11-01	178.8
SMS05000003000000001	AR	2008-12-01	177.1
SMS05000003000000001	AR	2009-01-01	174.1
SMS05000003000000001	AR	2009-02-01	171.1
SMS05000003000000001	AR	2009-03-01	168.6
SMS05000003000000001	AR	2009-04-01	166.2
SMS05000003000000001	AR	2009-05-01	164.3
SMS05000003000000001	AR	2009-06-01	161.7
SMS05000003000000001	AR	2009-07-01	160.7
SMS05000003000000001	AR	2009-08-01	160.4
SMS05000003000000001	AR	2009-09-01	160.1
SMS05000003000000001	AR	2009-10-01	159.2
SMS05000003000000001	AR	2009-11-01	159.1
SMS05000003000000001	AR	2009-12-01	158.8
SMS05000003000000001	AR	2010-01-01	158.2
SMS05000003000000001	AR	2010-02-01	158.7
SMS05000003000000001	AR	2010-03-01	159.5
SMS05000003000000001	AR	2010-04-01	160.0
SMS05000003000000001	AR	2010-05-01	160.3
SMS05000003000000001	AR	2010-06-01	162.1
SMS05000003000000001	AR	2010-07-01	161.3
SMS05000003000000001	AR	2010-08-01	160.9
SMS05000003000000001	AR	2010-09-01	160.4
SMS05000003000000001	AR	2010-10-01	160.3
SMS05000003000000001	AR	2010-11-01	160.8
SMS05000003000000001	AR	2010-12-01	160.8
SMS05000003000000001	AR	2011-01-01	160.8
SMS05000003000000001	AR	2011-02-01	160.4
SMS05000003000000001	AR	2011-03-01	160.5
SMS05000003000000001	AR	2011-04-01	160.3
SMS05000003000000001	AR	2011-05-01	159.8
SMS05000003000000001	AR	2011-06-01	158.3
SMS05000003000000001	AR	2011-07-01	159.0
SMS05000003000000001	AR	2011-08-01	158.3
SMS05000003000000001	AR	2011-09-01	158.3
SMS05000003000000001	AR	2011-10-01	157.7
SMS05000003000000001	AR	2011-11-01	157.3
SMS05000003000000001	AR	2011-12-01	156.9
SMS05000003000000001	AR	2012-01-01	156.7
SMS05000003000000001	AR	2012-02-01	156.3
SMS05000003000000001	AR	2012-03-01	156.3
SMS05000003000000001	AR	2012-04-01	156.1
SMS05000003000000001	AR	2012-05-01	156.1
SMS05000003000000001	AR	2012-06-01	155.9
SMS05000003000000001	AR	2012-07-01	156.0
SMS05000003000000001	AR	2012-08-01	155.6
SMS05000003000000001	AR	2012-09-01	154.7
SMS05000003000000001	AR	2012-10-01	154.1
SMS05000003000000001	AR	2012-11-01	154.2
SMS05000003000000001	AR	2012-12-01	153.8
SMS05000003000000001	AR	2013-01-01	153.9
SMS05000003000000001	AR	2013-02-01	153.6
SMS05000003000000001	AR	2013-03-01	153.2
SMS05000003000000001	AR	2013-04-01	152.6
SMS05000003000000001	AR	2013-05-01	152.4
SMS05000003000000001	AR	2013-06-01	152.3
SMS05000003000000001	AR	2013-07-01	152.0
SMS05000003000000001	AR	2013-08-01	152.4
SMS05000003000000001	AR	2013-09-01	152.6
SMS05000003000000001	AR	2013-10-01	153.3
SMS05000003000000001	AR	2013-11-01	153.5
SMS05000003000000001	AR	2013-12-01	152.5
SMS05000003000000001	AR	2014-01-01	152.6
SMS05000003000000001	AR	2014-02-01	152.8
SMS05000003000000001	AR	2014-03-01	153.0
SMS05000003000000001	AR	2014-04-01	153.6
SMS05000003000000001	AR	2014-05-01	153.9
SMS05000003000000001	AR	2014-06-01	154.1
SMS05000003000000001	AR	2014-07-01	154.5
SMS05000003000000001	AR	2014-08-01	154.8
SMS05000003000000001	AR	2014-09-01	155.0
SMS05000003000000001	AR	2014-10-01	155.3
SMS05000003000000001	AR	2014-11-01	155.0
SMS05000003000000001	AR	2014-12-01	155.4
SMS05000003000000001	AR	2015-01-01	156.0
SMS05000003000000001	AR	2015-02-01	155.8
SMS05000003000000001	AR	2015-03-01	155.3
SMS05000003000000001	AR	2015-04-01	154.9
SMS05000003000000001	AR	2015-05-01	154.4
SMS05000003000000001	AR	2015-06-01	154.6
SMS05000003000000001	AR	2015-07-01	154.7
SMS05000003000000001	AR	2015-08-01	154.6
SMS05000003000000001	AR	2015-09-01	154.5
SMS05000003000000001	AR	2015-10-01	154.9
SMS05000003000000001	AR	2015-11-01	153.6
SMS05000003000000001	AR	2015-12-01	154.6
SMS05000003000000001	AR	2016-01-01	154.6
SMS05000003000000001	AR	2016-02-01	155.2
SMS72000003000000001	PR	1990-01-01	159.4
SMS72000003000000001	PR	1990-02-01	161.5
SMS72000003000000001	PR	1990-03-01	161.0
SMS72000003000000001	PR	1990-04-01	161.1
SMS72000003000000001	PR	1990-05-01	159.6
SMS72000003000000001	PR	1990-06-01	158.6
SMS72000003000000001	PR	1990-07-01	158.4
SMS72000003000000001	PR	1990-08-01	157.7
SMS72000003000000001	PR	1990-09-01	157.1
SMS72000003000000001	PR	1990-10-01	158.0
SMS72000003000000001	PR	1990-11-01	156.6
SMS72000003000000001	PR	1990-12-01	155.6
SMS72000003000000001	PR	1991-01-01	154.6
SMS72000003000000001	PR	1991-02-01	154.7
SMS72000003000000001	PR	1991-03-01	153.2
SMS72000003000000001	PR	1991-04-01	152.8
SMS72000003000000001	PR	1991-05-01	153.2
SMS72000003000000001	PR	1991-06-01	152.8
SMS72000003000000001	PR	1991-07-01	153.5
SMS72000003000000001	PR	1991-08-01	153.4
SMS72000003000000001	PR	1991-09-01	154.3
SMS72000003000000001	PR	1991-10-01	153.9
SMS72000003000000001	PR	1991-11-01	154.8
SMS72000003000000001	PR	1991-12-01	154.7
SMS72000003000000001	PR	1992-01-01	154.2
SMS72000003000000001	PR	1992-02-01	154.2
SMS72000003000000001	PR	1992-03-01	154.7
SMS72000003000000001	PR	1992-04-01	154.6
SMS72000003000000001	PR	1992-05-01	154.7
SMS72000003000000001	PR	1992-06-01	154.9
SMS72000003000000001	PR	1992-07-01	154.2
SMS72000003000000001	PR	1992-08-01	153.9
SMS72000003000000001	PR	1992-09-01	154.0
SMS72000003000000001	PR	1992-10-01	154.9
SMS72000003000000001	PR	1992-11-01	155.0
SMS72000003000000001	PR	1992-12-01	155.0
SMS72000003000000001	PR	1993-01-01	155.6
SMS72000003000000001	PR	1993-02-01	155.5
SMS72000003000000001	PR	1993-03-01	155.4
SMS72000003000000001	PR	1993-04-01	155.5
SMS72000003000000001	PR	1993-05-01	156.1
SMS72000003000000001	PR	1993-06-01	156.0
SMS72000003000000001	PR	1993-07-01	156.4
SMS72000003000000001	PR	1993-08-01	156.8
SMS72000003000000001	PR	1993-09-01	156.7
SMS72000003000000001	PR	1993-10-01	152.8
SMS72000003000000001	PR	1993-11-01	153.5
SMS72000003000000001	PR	1993-12-01	154.2
SMS72000003000000001	PR	1994-01-01	154.8
SMS72000003000000001	PR	1994-02-01	154.9
SMS72000003000000001	PR	1994-03-01	154.3
SMS72000003000000001	PR	1994-04-01	155.2
SMS72000003000000001	PR	1994-05-01	155.1
SMS72000003000000001	PR	1994-06-01	155.8
SMS72000003000000001	PR	1994-07-01	154.9
SMS72000003000000001	PR	1994-08-01	155.4
SMS72000003000000001	PR	1994-09-01	156.1
SMS72000003000000001	PR	1994-10-01	157.0
SMS72000003000000001	PR	1994-11-01	156.7
SMS72000003000000001	PR	1994-12-01	157.2
SMS72000003000000001	PR	1995-01-01	159.8
SMS72000003000000001	PR	1995-02-01	159.7
SMS72000003000000001	PR	1995-03-01	159.9
SMS72000003000000001	PR	1995-04-01	158.7
SMS72000003000000001	PR	1995-05-01	158.5
SMS72000003000000001	PR	1995-06-01	158.2
SMS72000003000000001	PR	1995-07-01	159.2
SMS72000003000000001	PR	1995-08-01	158.2
SMS72000003000000001	PR	1995-09-01	158.4
SMS72000003000000001	PR	1995-10-01	159.1
SMS72000003000000001	PR	1995-11-01	158.9
SMS72000003000000001	PR	1995-12-01	159.2
SMS72000003000000001	PR	1996-01-01	161.1
SMS72000003000000001	PR	1996-02-01	157.5
SMS72000003000000001	PR	1996-03-01	156.4
SMS72000003000000001	PR	1996-04-01	158.0
SMS72000003000000001	PR	1996-05-01	158.3
SMS72000003000000001	PR	1996-06-01	157.5
SMS72000003000000001	PR	1996-07-01	156.5
SMS72000003000000001	PR	1996-08-01	157.4
SMS72000003000000001	PR	1996-09-01	155.3
SMS72000003000000001	PR	1996-10-01	157.7
SMS72000003000000001	PR	1996-11-01	157.8
SMS72000003000000001	PR	1996-12-01	157.1
SMS72000003000000001	PR	1997-01-01	155.5
SMS72000003000000001	PR	1997-02-01	155.6
SMS72000003000000001	PR	1997-03-01	156.5
SMS72000003000000001	PR	1997-04-01	156.0
SMS72000003000000001	PR	1997-05-01	154.7
SMS72000003000000001	PR	1997-06-01	155.3
SMS72000003000000001	PR	1997-07-01	154.5
SMS72000003000000001	PR	1997-08-01	153.7
SMS72000003000000001	PR	1997-09-01	154.4
SMS72000003000000001	PR	1997-10-01	154.9
SMS72000003000000001	PR	1997-11-01	153.0
SMS72000003000000001	PR	1997-12-01	151.8
SMS72000003000000001	PR	1998-01-01	150.7
SMS72000003000000001	PR	1998-02-01	151.0
SMS72000003000000001	PR	1998-03-01	150.3
SMS72000003000000001	PR	1998-04-01	148.0
SMS72000003000000001	PR	1998-05-01	147.5
SMS72000003000000001	PR	1998-06-01	147.1
SMS72000003000000001	PR	1998-07-01	147.8
SMS72000003000000001	PR	1998-08-01	147.1
SMS72000003000000001	PR	1998-09-01	146.8
SMS72000003000000001	PR	1998-10-01	144.8
SMS72000003000000001	PR	1998-11-01	145.7
SMS72000003000000001	PR	1998-12-01	144.9
SMS72000003000000001	PR	1999-01-01	145.7
SMS72000003000000001	PR	1999-02-01	144.5
SMS72000003000000001	PR	1999-03-01	143.5
